DAU*,Herd Name,Post Hunt Estimate,Buck/ Doe ratio (per 100),Tag,Bucks,Does,Fawns,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,LowResponse,List,Class,Drawn_out_level,Successful_apps_at_DOL,Total_apps_at_DOL,Chance_at_DOL,Chance_with_First_choice,Animal,Sex,UnitCode,SeasonCode,Weapon,SeasonWeapon,DOL,Quota,Choice 1 Applicants,Dates,Notes,New,HD,hybrid,PLO,RFW,OTC,NoApps,nopoints,Valid GMUs,harvestunit,Total_Acres,Public_Acres,Public_Percent,Hunters_per_Acre,Hunters_per_Public_Acre,Drawn_out_level24,Chance_at_DOL24,DOL24,Drawn_out_level23,Chance_at_DOL23,DOL23,Chance_at_DOLN,DOLE25,Chance_at_DOLN24,DOLE24,Chance_at_DOLN23,DOL3,DOLE23,slope,predictedDrawnOut,PredPrefPoints,Predpercent,PredPrefPercent
50,Rampart,3930,29,DM059O1A,44,0,0,44,126,0.34899999999999998,1004,No,A,Y_R,2 Pref Points,3,3,100.0%,NA,D,M,059,O1,A,O1A,2,150,394,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"59,511,591","59 All Archery Seasons,511 All Archery Seasons,591 All Archery Seasons",1290253,466287,36.1%,9.76552660602223e-5,2.7021984314381484e-4,1 Pref Points,45.0%,1,1 Pref Points,67.0%,1,0,2,0.55,1.55,0.32999999999999996,NA,1.33,0.335,2.296666666666667,2 Preference Points,0.7033333333333331,70%
50,Rampart,3930,29,DM059O1A,44,0,0,44,126,0.34899999999999998,1004,No,A,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,059,O1,A,O1A,0,150,394,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,"59,511,591","59 All Archery Seasons,511 All Archery Seasons,591 All Archery Seasons",1290253,466287,36.1%,9.76552660602223e-5,2.7021984314381484e-4,None Drawn,NA,0,No Apps,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,Rampart,3930,29,DM059O1A,44,0,0,44,126,0.34899999999999998,1004,No,A,L_U,0 Pref Points,15,19,79.0%,79.0%,D,M,059,O1,A,O1A,0,150,394,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"59,511,591","59 All Archery Seasons,511 All Archery Seasons,591 All Archery Seasons",1290253,466287,36.1%,9.76552660602223e-5,2.7021984314381484e-4,0 Pref Points,100.0%,0,Leftover Choice 2,17.0%,0,0.20999999999999996,0.20999999999999996,0,0,0.83,NA,0.83,-0.3100000000000001,-0.27333333333333354,Choice 2,0.7266666666666665,73%
50,Rampart,3930,29,DM059O1A,44,0,0,44,126,0.34899999999999998,1004,No,A,L_R,Leftover Choice 2,3,5,60.0%,100.0%,D,M,059,O1,A,O1A,0,150,394,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,"59,511,591","59 All Archery Seasons,511 All Archery Seasons,591 All Archery Seasons",1290253,466287,36.1%,9.76552660602223e-5,2.7021984314381484e-4,Leftover Choice 2,100.0%,0,Leftover Choice 3,100.0%,0,0.4,0.4,0,0,0,NA,0,0.20000000000000007,0.5333333333333334,0 Preference Points,0.46666666666666656,47%
23,La Sal,1930,37,DM060O1A,10,0,0,10,37,0.27,211,No,A,A_R,Choice 2,16,37,43.0%,100.0%,D,M,060,O1,A,O1A,-1,50,22,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,60,60 All Archery Seasons,248568,207519,83.5%,1.488526278523382e-4,1.782969270283685e-4,Choice 2,34.0%,-1,Choice 2,16.0%,-1,0.5700000000000001,-0.42999999999999994,0.6599999999999999,-0.3400000000000001,0.84,NA,-0.16000000000000003,-0.13499999999999998,-0.58,Choice 2,0.42000000000000004,42%
23,La Sal,1930,37,DM060O1A,10,0,0,10,37,0.27,211,No,A,A_NR,Choice 2,5,8,62.0%,100.0%,D,M,060,O1,A,O1A,-1,50,22,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,60,60 All Archery Seasons,248568,207519,83.5%,1.488526278523382e-4,1.782969270283685e-4,Choice 2,33.0%,-1,Choice 2,43.0%,-1,0.38,-0.62,0.6699999999999999,-0.33000000000000007,0.5700000000000001,NA,-0.42999999999999994,-0.095,-0.65,Choice 2,0.35,35%
23,La Sal,1930,37,DM060O1A,10,0,0,10,37,0.27,211,No,A,Y_R,0 Pref Points,2,2,100.0%,NA,D,M,060,O1,A,O1A,0,50,22,Sept. 2-30,,NA,No,No,No,No,No,NA,N,60,60 All Archery Seasons,248568,207519,83.5%,1.488526278523382e-4,1.782969270283685e-4,Choice 2,50.0%,-1,Choice 2,29.0%,-1,0,0,0.5,-0.5,0.71,NA,-0.29000000000000004,0.14500000000000018,0.02666666666666695,0 Preference Points,0.973333333333333,97%
23,La Sal,1930,37,DM060O1A,10,0,0,10,37,0.27,211,No,A,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,060,O1,A,O1A,0,50,22,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,60,60 All Archery Seasons,248568,207519,83.5%,1.488526278523382e-4,1.782969270283685e-4,No Apps,NA,0,No Apps,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,La Sal,1930,37,DM060O1A,10,0,0,10,37,0.27,211,No,A,L_U,Leftover Choice 3,4,6,67.0%,100.0%,D,M,060,O1,A,O1A,0,50,22,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,60,60 All Archery Seasons,248568,207519,83.5%,1.488526278523382e-4,1.782969270283685e-4,Leftover Choice 3,14.0%,0,Leftover Choice 1,67.0%,0,0.32999999999999996,0.32999999999999996,0.86,0.86,0.32999999999999996,NA,0.32999999999999996,-1.9626155733547196e-16,0.5066666666666664,0 Preference Points,0.4933333333333336,49%
23,La Sal,1930,37,DM060O1A,10,0,0,10,37,0.27,211,No,A,L_R,Leftover Choice 3,2,6,33.0%,100.0%,D,M,060,O1,A,O1A,0,50,22,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,60,60 All Archery Seasons,248568,207519,83.5%,1.488526278523382e-4,1.782969270283685e-4,Leftover Choice 3,71.0%,0,Leftover Choice 2,75.0%,0,0.6699999999999999,0.6699999999999999,0.29000000000000004,0.29000000000000004,0.25,NA,0.25,0.20999999999999996,0.8233333333333333,0 Preference Points,0.17666666666666675,18%
19,Uncompahgre,12850,38,DM061O1A,29,0,0,29,47,0.61699999999999999,493,No,A,A_R,3 Pref Points,11,17,65.0%,65.0%,D,M,061,O1,A,O1A,3,50,188,Sept. 2-30,,NA,No,No,No,No,No,NA,N,61,61 All Archery Seasons,962052,818294,85.1%,4.885390810475941e-5,5.7436569252615806e-5,3 Pref Points,68.0%,3,3 Pref Points,25.0%,3,0.35,3.35,0.31999999999999995,3.32,0.75,NA,3.75,-0.20000000000000048,3.0733333333333324,3 Preference Points,0.9266666666666676,93%
19,Uncompahgre,12850,38,DM061O1A,29,0,0,29,47,0.61699999999999999,493,No,A,A_NR,6 Pref Points,1,5,20.0%,20.0%,D,M,061,O1,A,O1A,6,50,188,Sept. 2-30,,NA,No,No,No,No,No,NA,N,61,61 All Archery Seasons,962052,818294,85.1%,4.885390810475941e-5,5.7436569252615806e-5,8 Pref Points,100.0%,8,4 Pref Points,50.0%,4,0.8,6.8,0,8,0.5,NA,4.5,1.1499999999999995,8.73333333333333,8 Preference Points,0.26666666666666927,27%
19,Uncompahgre,12850,38,DM061O1A,29,0,0,29,47,0.61699999999999999,493,No,A,Y_R,3 Pref Points,2,2,100.0%,NA,D,M,061,O1,A,O1A,3,50,188,Sept. 2-30,,NA,No,No,No,No,No,NA,N,61,61 All Archery Seasons,962052,818294,85.1%,4.885390810475941e-5,5.7436569252615806e-5,3 Pref Points,100.0%,3,4 Pref Points,100.0%,4,0,3,0,3,0,NA,4,-0.5000000000000004,2.333333333333333,2 Preference Points,0.666666666666667,67%
19,Uncompahgre,12850,38,DM061O1A,29,0,0,29,47,0.61699999999999999,493,No,A,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,061,O1,A,O1A,0,50,188,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,61,61 All Archery Seasons,962052,818294,85.1%,4.885390810475941e-5,5.7436569252615806e-5,None Drawn,NA,0,None Drawn,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,Uncompahgre,12850,38,DM061O1A,29,0,0,29,47,0.61699999999999999,493,No,A,L_U,1 Pref Points,2,2,100.0%,100.0%,D,M,061,O1,A,O1A,1,50,188,Sept. 2-30,,NA,No,No,No,No,No,NA,N,61,61 All Archery Seasons,962052,818294,85.1%,4.885390810475941e-5,5.7436569252615806e-5,1 Pref Points,40.0%,1,1 Pref Points,20.0%,1,0,1,0.6,1.6,0.8,NA,1.8,-0.4000000000000004,0.6666666666666663,0 Preference Points,0.3333333333333337,33%
19,Uncompahgre,12850,38,DM061O1A,29,0,0,29,47,0.61699999999999999,493,No,A,L_R,0 Pref Points,5,7,71.0%,71.0%,D,M,061,O1,A,O1A,0,50,188,Sept. 2-30,,NA,No,No,No,No,No,NA,N,61,61 All Archery Seasons,962052,818294,85.1%,4.885390810475941e-5,5.7436569252615806e-5,0 Pref Points,50.0%,0,0 Pref Points,50.0%,0,0.29000000000000004,0.29000000000000004,0.5,0.5,0.5,NA,0.5,-0.10500000000000011,0.21999999999999992,0 Preference Points,0.78,78%
19,Uncompahgre,12850,38,DM062O1A,53,0,0,53,168,0.315,1623,No,A,A_R,0 Pref Points,20,92,22.0%,22.0%,D,M,062,O1,A,O1A,0,200,342,Sept. 2-30,,NA,No,No,No,No,No,NA,N,62,62 All Archery Seasons,1441839,1004509,69.7%,1.1651786364497007e-4,1.6724588828970173e-4,0 Pref Points,26.0%,0,0 Pref Points,13.0%,0,0.78,0.78,0.74,0.74,0.87,NA,0.87,-0.045000000000000095,0.7066666666666663,0 Preference Points,0.29333333333333367,29%
19,Uncompahgre,12850,38,DM062O1A,53,0,0,53,168,0.315,1623,No,A,A_NR,1 Pref Points,11,39,28.0%,28.0%,D,M,062,O1,A,O1A,1,200,342,Sept. 2-30,,NA,No,No,No,No,No,NA,N,62,62 All Archery Seasons,1441839,1004509,69.7%,1.1651786364497007e-4,1.6724588828970173e-4,1 Pref Points,44.0%,1,0 Pref Points,1.0%,0,0.72,1.72,0.56,1.56,0.99,NA,0.99,0.36499999999999977,2.1533333333333333,2 Preference Points,0.8466666666666667,85%
19,Uncompahgre,12850,38,DM062O1A,53,0,0,53,168,0.315,1623,No,A,Y_R,0 Pref Points,1,15,7.0%,NA,D,M,062,O1,A,O1A,0,200,342,Sept. 2-30,,NA,No,No,No,No,No,NA,N,62,62 All Archery Seasons,1441839,1004509,69.7%,1.1651786364497007e-4,1.6724588828970173e-4,0 Pref Points,27.0%,0,0 Pref Points,13.0%,0,0.9299999999999999,0.9299999999999999,0.73,0.73,0.87,NA,0.87,0.029999999999999954,0.9033333333333331,0 Preference Points,0.0966666666666669,10%
19,Uncompahgre,12850,38,DM062O1A,53,0,0,53,168,0.315,1623,No,A,Y_NR,None Drawn,NA,NA,NA,7.0%,D,M,062,O1,A,O1A,0,200,342,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,62,62 All Archery Seasons,1441839,1004509,69.7%,1.1651786364497007e-4,1.6724588828970173e-4,None Drawn,NA,0,None Drawn,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,Uncompahgre,12850,38,DM062O1A,53,0,0,53,168,0.315,1623,No,A,L_U,Leftover Choice 1,13,17,76.0%,100.0%,D,M,062,O1,A,O1A,0,200,342,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,62,62 All Archery Seasons,1441839,1004509,69.7%,1.1651786364497007e-4,1.6724588828970173e-4,Leftover Choice 1,100.0%,0,Leftover Choice 2,14.0%,0,0.24,0.24,0,0,0.86,NA,0.86,-0.31000000000000005,-0.2533333333333333,Choice 2,0.7466666666666667,75%
19,Uncompahgre,12850,38,DM062O1A,53,0,0,53,168,0.315,1623,No,A,L_R,Leftover Choice 3,8,8,100.0%,100.0%,D,M,062,O1,A,O1A,0,200,342,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,62,62 All Archery Seasons,1441839,1004509,69.7%,1.1651786364497007e-4,1.6724588828970173e-4,Leftover Choice 3,100.0%,0,Leftover Choice 3,70.0%,0,0,0,0,0,0.30000000000000004,NA,0.30000000000000004,-0.15000000000000008,-0.2,Choice 2,0.8,80%
20,North Fork Gunnison River,8140,35,DM063O1A,14,0,0,14,47,0.29799999999999999,377,No,A,A_R,0 Pref Points,6,20,30.0%,30.0%,D,M,063,O1,A,O1A,0,55,98,Sept. 2-30,,NA,No,No,No,No,No,NA,N,63,63 All Archery Seasons,387568,191115,49.3%,1.2126904181975809e-4,2.459252282657039e-4,1 Pref Points,25.0%,1,1 Pref Points,19.0%,1,0.7,0.7,0.75,1.75,0.81,NA,1.81,-0.5550000000000004,0.3099999999999996,0 Preference Points,0.6900000000000004,69%
20,North Fork Gunnison River,8140,35,DM063O1A,14,0,0,14,47,0.29799999999999999,377,No,A,A_NR,3 Pref Points,6,18,33.0%,33.0%,D,M,063,O1,A,O1A,3,55,98,Sept. 2-30,,NA,No,No,No,No,No,NA,N,63,63 All Archery Seasons,387568,191115,49.3%,1.2126904181975809e-4,2.459252282657039e-4,3 Pref Points,57.0%,3,3 Pref Points,40.0%,3,0.6699999999999999,3.67,0.43000000000000005,3.43,0.6,NA,3.6,0.03499999999999954,3.636666666666666,3 Preference Points,0.3633333333333342,36%
20,North Fork Gunnison River,8140,35,DM063O1A,14,0,0,14,47,0.29799999999999999,377,No,A,Y_R,1 Pref Points,1,1,100.0%,100.0%,D,M,063,O1,A,O1A,1,55,98,Sept. 2-30,,NA,No,No,No,No,No,NA,N,63,63 All Archery Seasons,387568,191115,49.3%,1.2126904181975809e-4,2.459252282657039e-4,1 Pref Points,100.0%,1,1 Pref Points,50.0%,1,0,1,0,1,0.5,NA,1.5,-0.2500000000000002,0.6666666666666663,0 Preference Points,0.3333333333333337,33%
20,North Fork Gunnison River,8140,35,DM063O1A,14,0,0,14,47,0.29799999999999999,377,No,A,Y_NR,4 Pref Points,1,1,100.0%,100.0%,D,M,063,O1,A,O1A,4,55,98,Sept. 2-30,,NA,No,No,No,No,No,NA,N,63,63 All Archery Seasons,387568,191115,49.3%,1.2126904181975809e-4,2.459252282657039e-4,None Drawn,NA,0,None Drawn,NA,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,North Fork Gunnison River,8140,35,DM063O1A,14,0,0,14,47,0.29799999999999999,377,No,A,L_U,1 Pref Points,5,8,62.0%,62.0%,D,M,063,O1,A,O1A,1,55,98,Sept. 2-30,,NA,No,No,No,No,No,NA,N,63,63 All Archery Seasons,387568,191115,49.3%,1.2126904181975809e-4,2.459252282657039e-4,0 Pref Points,21.0%,0,0 Pref Points,56.0%,0,0.38,1.38,0.79,0.79,0.43999999999999995,NA,0.43999999999999995,0.47000000000000003,1.8099999999999998,1 Preference Points,0.19000000000000017,19%
20,North Fork Gunnison River,8140,35,DM063O1A,14,0,0,14,47,0.29799999999999999,377,No,A,L_R,0 Pref Points,2,9,22.0%,22.0%,D,M,063,O1,A,O1A,0,55,98,Sept. 2-30,,NA,No,No,No,No,No,NA,N,63,63 All Archery Seasons,387568,191115,49.3%,1.2126904181975809e-4,2.459252282657039e-4,0 Pref Points,45.0%,0,Leftover Choice 1,17.0%,0,0.78,0.78,0.55,0.55,0.83,NA,0.83,-0.0250000000000001,0.6699999999999997,0 Preference Points,0.3300000000000003,33%
40,Cimarron,7650,29,DM064O1A,23,0,0,23,115,0.2,982,No,A,A_R,0 Pref Points,68,68,100.0%,100.0%,D,M,064,O1,A,O1A,0,165,180,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"64,65","64 All Archery Seasons,65 All Archery Seasons",979550,474704,48.5%,1.1740084732785463e-4,2.4225622703832284e-4,0 Pref Points,100.0%,0,0 Pref Points,92.0%,0,0,0,0,0,0.07999999999999996,NA,0.07999999999999996,-0.039999999999999994,-0.053333333333333316,Choice 2,0.9466666666666667,95%
40,Cimarron,7650,29,DM064O1A,23,0,0,23,115,0.2,982,No,A,A_NR,0 Pref Points,24,69,35.0%,35.0%,D,M,064,O1,A,O1A,0,165,180,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"64,65","64 All Archery Seasons,65 All Archery Seasons",979550,474704,48.5%,1.1740084732785463e-4,2.4225622703832284e-4,0 Pref Points,74.0%,0,0 Pref Points,87.0%,0,0.65,0.65,0.26,0.26,0.13,NA,0.13,0.26,0.8666666666666666,0 Preference Points,0.13333333333333341,13%
40,Cimarron,7650,29,DM064O1A,23,0,0,23,115,0.2,982,No,A,Y_R,0 Pref Points,2,2,100.0%,NA,D,M,064,O1,A,O1A,0,165,180,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"64,65","64 All Archery Seasons,65 All Archery Seasons",979550,474704,48.5%,1.1740084732785463e-4,2.4225622703832284e-4,0 Pref Points,100.0%,0,0 Pref Points,100.0%,0,0,0,0,0,0,NA,0,-0,-0,Choice 2,-0,0%
40,Cimarron,7650,29,DM064O1A,23,0,0,23,115,0.2,982,No,A,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,064,O1,A,O1A,0,165,180,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,"64,65","64 All Archery Seasons,65 All Archery Seasons",979550,474704,48.5%,1.1740084732785463e-4,2.4225622703832284e-4,No Apps,NA,0,0 Pref Points,100.0%,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
40,Cimarron,7650,29,DM064O1A,23,0,0,23,115,0.2,982,No,A,L_U,Choice 2,1,7,14.0%,100.0%,D,M,064,O1,A,O1A,-1,165,180,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,"64,65","64 All Archery Seasons,65 All Archery Seasons",979550,474704,48.5%,1.1740084732785463e-4,2.4225622703832284e-4,Leftover Choice 2,50.0%,0,Leftover Choice 1,67.0%,0,0.86,-0.14,0.5,0.5,0.32999999999999996,NA,0.32999999999999996,-0.23500000000000013,-0.2400000000000002,Choice 2,0.7599999999999998,76%
40,Cimarron,7650,29,DM064O1A,23,0,0,23,115,0.2,982,No,A,L_R,Leftover Choice 2,6,6,100.0%,100.0%,D,M,064,O1,A,O1A,0,165,180,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,"64,65","64 All Archery Seasons,65 All Archery Seasons",979550,474704,48.5%,1.1740084732785463e-4,2.4225622703832284e-4,Leftover Choice 3,100.0%,0,Leftover Choice 3,100.0%,0,0,0,0,0,0,NA,0,-0,-0,Choice 2,-0,0%
57,Gunnison Basin,16360,37,DM066O1A,17,0,0,17,72,0.23599999999999999,645,No,A,A_R,1 Pref Points,2,31,6.0%,6.0%,D,M,066,O1,A,O1A,1,80,210,Sept. 2-30,,NA,No,No,No,No,No,NA,N,66,66 All Archery Seasons,931963,750431,80.5%,7.725628592551422e-5,9.594486368500236e-5,1 Pref Points,22.0%,1,2 Pref Points,12.0%,2,0.94,1.94,0.78,1.78,0.88,NA,2.88,-0.4700000000000005,1.2599999999999991,1 Preference Points,0.7400000000000009,74%
57,Gunnison Basin,16360,37,DM066O1A,17,0,0,17,72,0.23599999999999999,645,No,A,A_NR,7 Pref Points,3,13,23.0%,23.0%,D,M,066,O1,A,O1A,7,80,210,Sept. 2-30,,NA,No,No,No,No,No,NA,N,66,66 All Archery Seasons,931963,750431,80.5%,7.725628592551422e-5,9.594486368500236e-5,6 Pref Points,42.0%,6,6 Pref Points,60.0%,6,0.77,7.77,0.5800000000000001,6.58,0.4,NA,6.4,0.6849999999999988,8.286666666666665,8 Preference Points,0.7133333333333347,71%
57,Gunnison Basin,16360,37,DM066O1A,17,0,0,17,72,0.23599999999999999,645,No,A,Y_R,2 Pref Points,1,1,100.0%,NA,D,M,066,O1,A,O1A,2,80,210,Sept. 2-30,,NA,No,No,No,No,No,NA,N,66,66 All Archery Seasons,931963,750431,80.5%,7.725628592551422e-5,9.594486368500236e-5,3 Pref Points,100.0%,3,3 Pref Points,100.0%,3,0,2,0,3,0,NA,3,-0.5000000000000004,1.6666666666666656,1 Preference Points,0.33333333333333437,33%
57,Gunnison Basin,16360,37,DM066O1A,17,0,0,17,72,0.23599999999999999,645,No,A,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,066,O1,A,O1A,0,80,210,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,66,66 All Archery Seasons,931963,750431,80.5%,7.725628592551422e-5,9.594486368500236e-5,None Drawn,NA,0,None Drawn,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,Gunnison Basin,16360,37,DM066O1A,17,0,0,17,72,0.23599999999999999,645,No,A,L_U,0 Pref Points,6,11,55.0%,55.0%,D,M,066,O1,A,O1A,0,80,210,Sept. 2-30,,NA,No,No,No,No,No,NA,N,66,66 All Archery Seasons,931963,750431,80.5%,7.725628592551422e-5,9.594486368500236e-5,0 Pref Points,23.0%,0,0 Pref Points,33.0%,0,0.44999999999999996,0.44999999999999996,0.77,0.77,0.6699999999999999,NA,0.6699999999999999,-0.11000000000000022,0.40999999999999964,0 Preference Points,0.5900000000000003,59%
57,Gunnison Basin,16360,37,DM066O1A,17,0,0,17,72,0.23599999999999999,645,No,A,L_R,Leftover Choice 1,1,6,17.0%,100.0%,D,M,066,O1,A,O1A,0,80,210,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,66,66 All Archery Seasons,931963,750431,80.5%,7.725628592551422e-5,9.594486368500236e-5,Choice 2,12.0%,-1,Choice 4,17.0%,-3,0.83,0.83,0.88,-0.12,0.83,NA,-2.17,1.5000000000000002,2.513333333333333,2 Preference Points,0.4866666666666668,49%
57,Gunnison Basin,16360,37,DM067O1A,14,0,0,14,67,0.20899999999999999,587,No,A,A_R,0 Pref Points,12,30,40.0%,40.0%,D,M,067,O1,A,O1A,0,80,112,Sept. 2-30,,NA,No,No,No,No,No,NA,N,67,67 All Archery Seasons,700450,573192,81.8%,9.565279463202228e-5,1.1688927968289857e-4,1 Pref Points,83.0%,1,1 Pref Points,100.0%,1,0.6,0.6,0.17000000000000004,1.17,0,NA,1,-0.20000000000000032,0.5233333333333329,0 Preference Points,0.4766666666666671,48%
57,Gunnison Basin,16360,37,DM067O1A,14,0,0,14,67,0.20899999999999999,587,No,A,A_NR,3 Pref Points,7,7,100.0%,100.0%,D,M,067,O1,A,O1A,3,80,112,Sept. 2-30,,NA,No,No,No,No,No,NA,N,67,67 All Archery Seasons,700450,573192,81.8%,9.565279463202228e-5,1.1688927968289857e-4,2 Pref Points,11.0%,2,2 Pref Points,8.0%,2,0,3,0.89,2.89,0.92,NA,2.92,0.03999999999999934,3.016666666666666,3 Preference Points,0.9833333333333338,98%
57,Gunnison Basin,16360,37,DM067O1A,14,0,0,14,67,0.20899999999999999,587,No,A,Y_R,0 Pref Points,1,2,50.0%,NA,D,M,067,O1,A,O1A,0,80,112,Sept. 2-30,,NA,No,No,No,No,No,NA,N,67,67 All Archery Seasons,700450,573192,81.8%,9.565279463202228e-5,1.1688927968289857e-4,1 Pref Points,67.0%,1,1 Pref Points,100.0%,1,0.5,0.5,0.32999999999999996,1.33,0,NA,1,-0.2500000000000003,0.4433333333333329,0 Preference Points,0.5566666666666671,56%
57,Gunnison Basin,16360,37,DM067O1A,14,0,0,14,67,0.20899999999999999,587,No,A,Y_NR,None Drawn,NA,NA,NA,50.0%,D,M,067,O1,A,O1A,0,80,112,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,67,67 All Archery Seasons,700450,573192,81.8%,9.565279463202228e-5,1.1688927968289857e-4,None Drawn,NA,0,3 Pref Points,100.0%,3,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA
57,Gunnison Basin,16360,37,DM067O1A,14,0,0,14,67,0.20899999999999999,587,No,A,L_U,Choice 4,1,9,11.0%,100.0%,D,M,067,O1,A,O1A,-3,80,112,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,67,67 All Archery Seasons,700450,573192,81.8%,9.565279463202228e-5,1.1688927968289857e-4,Choice 3,17.0%,-2,Choice 2,25.0%,-1,0.89,-2.11,0.83,-1.17,0.75,NA,-0.25,-0.9299999999999999,-3.036666666666666,Leftover,0.9633333333333338,96%
57,Gunnison Basin,16360,37,DM067O1A,14,0,0,14,67,0.20899999999999999,587,No,A,L_R,Leftover Choice 3,1,1,100.0%,100.0%,D,M,067,O1,A,O1A,0,80,112,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,67,67 All Archery Seasons,700450,573192,81.8%,9.565279463202228e-5,1.1688927968289857e-4,Leftover Choice 3,100.0%,0,Leftover Choice 2,100.0%,0,0,0,0,0,0,NA,0,-0,-0,Choice 2,-0,0%
26,Saguache,5200,25,DM068O1A,27,0,0,27,108,0.25,925,No,A,A_R,0 Pref Points,31,74,42.0%,42.0%,D,M,068,O1,A,O1A,0,115,162,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"68,681,682","68 All Archery Seasons,681 All Archery Seasons,682 All manners of take",1347095,961692,71.4%,8.017251938430475e-5,1.1230206760584469e-4,0 Pref Points,67.0%,0,0 Pref Points,25.0%,0,0.5800000000000001,0.5800000000000001,0.32999999999999996,0.32999999999999996,0.75,NA,0.75,-0.08499999999999996,0.3833333333333333,0 Preference Points,0.6166666666666667,62%
26,Saguache,5200,25,DM068O1A,27,0,0,27,108,0.25,925,No,A,A_NR,0 Pref Points,15,31,48.0%,48.0%,D,M,068,O1,A,O1A,0,115,162,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"68,681,682","68 All Archery Seasons,681 All Archery Seasons,682 All manners of take",1347095,961692,71.4%,8.017251938430475e-5,1.1230206760584469e-4,0 Pref Points,48.0%,0,0 Pref Points,54.0%,0,0.52,0.52,0.52,0.52,0.45999999999999996,NA,0.45999999999999996,0.029999999999999905,0.5599999999999999,0 Preference Points,0.44000000000000006,44%
26,Saguache,5200,25,DM068O1A,27,0,0,27,108,0.25,925,No,A,Y_R,0 Pref Points,5,6,83.0%,NA,D,M,068,O1,A,O1A,0,115,162,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"68,681,682","68 All Archery Seasons,681 All Archery Seasons,682 All manners of take",1347095,961692,71.4%,8.017251938430475e-5,1.1230206760584469e-4,0 Pref Points,100.0%,0,0 Pref Points,100.0%,0,0.17000000000000004,0.17000000000000004,0,0,0,NA,0,0.08500000000000006,0.2266666666666668,0 Preference Points,0.7733333333333332,77%
26,Saguache,5200,25,DM068O1A,27,0,0,27,108,0.25,925,No,A,Y_NR,No Apps,NA,NA,NA,83.0%,D,M,068,O1,A,O1A,0,115,162,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,"68,681,682","68 All Archery Seasons,681 All Archery Seasons,682 All manners of take",1347095,961692,71.4%,8.017251938430475e-5,1.1230206760584469e-4,None Drawn,NA,0,0 Pref Points,100.0%,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
26,Saguache,5200,25,DM068O1A,27,0,0,27,108,0.25,925,No,A,L_U,Leftover Choice 2,4,6,67.0%,100.0%,D,M,068,O1,A,O1A,0,115,162,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,"68,681,682","68 All Archery Seasons,681 All Archery Seasons,682 All manners of take",1347095,961692,71.4%,8.017251938430475e-5,1.1230206760584469e-4,Leftover Choice 3,100.0%,0,Leftover Choice 1,75.0%,0,0.32999999999999996,0.32999999999999996,0,0,0.25,NA,0.25,0.040000000000000015,0.2733333333333334,0 Preference Points,0.7266666666666666,73%
