Tag,List,Class,Drawn_out_level,Successful_apps_at_DOL,Total_apps_at_DOL,Chance_at_DOL,Chance_with_First_choice,Animal,Sex,UnitCode,SeasonCode,Weapon,SeasonWeapon,DOL,Quota,Choice 1 Applicants,Dates,Notes,New,HD,hybrid,PLO,RFW,OTC,NoApps,nopoints,Valid GMUs,harvestunit,Total_Acres,Public_Acres,Public_Percent,Drawn_out_level24,Chance_at_DOL24,DOL24,Drawn_out_level23,Chance_at_DOL23,DOL23,Chance_at_DOLN,DOLE25,Chance_at_DOLN24,DOLE24,Chance_at_DOLN23,DOL3,DOLE23,slope,predictedDrawnOut,PredPrefPoints,Predpercent,PredPrefPercent
DM062O1A,A,L_R,Leftover Choice 3,8,8,100.0%,100.0%,D,M,062,O1,A,O1A,0,200,342,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,62,62 All Archery Seasons,1441839,1004509,69.7%,Leftover Choice 3,100.0%,0,Leftover Choice 3,70.0%,0,0,0,0,0,0.30000000000000004,NA,0.30000000000000004,-0.15000000000000008,-0.2,Choice 2,0.8,80%
DM063O1A,A,A_R,0 Pref Points,6,20,30.0%,30.0%,D,M,063,O1,A,O1A,0,55,98,Sept. 2-30,,NA,No,No,No,No,No,NA,N,63,63 All Archery Seasons,387568,191115,49.3%,1 Pref Points,25.0%,1,1 Pref Points,19.0%,1,0.7,0.7,0.75,1.75,0.81,NA,1.81,-0.5550000000000004,0.3099999999999996,0 Preference Points,0.6900000000000004,69%
DM063O1A,A,A_NR,3 Pref Points,6,18,33.0%,33.0%,D,M,063,O1,A,O1A,3,55,98,Sept. 2-30,,NA,No,No,No,No,No,NA,N,63,63 All Archery Seasons,387568,191115,49.3%,3 Pref Points,57.0%,3,3 Pref Points,40.0%,3,0.6699999999999999,3.67,0.43000000000000005,3.43,0.6,NA,3.6,0.03499999999999954,3.636666666666666,3 Preference Points,0.3633333333333342,36%
DM063O1A,A,Y_R,1 Pref Points,1,1,100.0%,100.0%,D,M,063,O1,A,O1A,1,55,98,Sept. 2-30,,NA,No,No,No,No,No,NA,N,63,63 All Archery Seasons,387568,191115,49.3%,1 Pref Points,100.0%,1,1 Pref Points,50.0%,1,0,1,0,1,0.5,NA,1.5,-0.2500000000000002,0.6666666666666663,0 Preference Points,0.3333333333333337,33%
DM063O1A,A,Y_NR,4 Pref Points,1,1,100.0%,100.0%,D,M,063,O1,A,O1A,4,55,98,Sept. 2-30,,NA,No,No,No,No,No,NA,N,63,63 All Archery Seasons,387568,191115,49.3%,None Drawn,NA,0,None Drawn,NA,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM063O1A,A,L_U,1 Pref Points,5,8,62.0%,62.0%,D,M,063,O1,A,O1A,1,55,98,Sept. 2-30,,NA,No,No,No,No,No,NA,N,63,63 All Archery Seasons,387568,191115,49.3%,0 Pref Points,21.0%,0,0 Pref Points,56.0%,0,0.38,1.38,0.79,0.79,0.43999999999999995,NA,0.43999999999999995,0.47000000000000003,1.8099999999999998,1 Preference Points,0.19000000000000017,19%
DM063O1A,A,L_R,0 Pref Points,2,9,22.0%,22.0%,D,M,063,O1,A,O1A,0,55,98,Sept. 2-30,,NA,No,No,No,No,No,NA,N,63,63 All Archery Seasons,387568,191115,49.3%,0 Pref Points,45.0%,0,Leftover Choice 1,17.0%,0,0.78,0.78,0.55,0.55,0.83,NA,0.83,-0.0250000000000001,0.6699999999999997,0 Preference Points,0.3300000000000003,33%
DM064O1A,A,A_R,0 Pref Points,68,68,100.0%,100.0%,D,M,064,O1,A,O1A,0,165,180,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"64,65","64 All Archery Seasons,65 All Archery Seasons",979550,474704,48.5%,0 Pref Points,100.0%,0,0 Pref Points,92.0%,0,0,0,0,0,0.07999999999999996,NA,0.07999999999999996,-0.039999999999999994,-0.053333333333333316,Choice 2,0.9466666666666667,95%
DM064O1A,A,A_NR,0 Pref Points,24,69,35.0%,35.0%,D,M,064,O1,A,O1A,0,165,180,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"64,65","64 All Archery Seasons,65 All Archery Seasons",979550,474704,48.5%,0 Pref Points,74.0%,0,0 Pref Points,87.0%,0,0.65,0.65,0.26,0.26,0.13,NA,0.13,0.26,0.8666666666666666,0 Preference Points,0.13333333333333341,13%
DM064O1A,A,Y_R,0 Pref Points,2,2,100.0%,NA,D,M,064,O1,A,O1A,0,165,180,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"64,65","64 All Archery Seasons,65 All Archery Seasons",979550,474704,48.5%,0 Pref Points,100.0%,0,0 Pref Points,100.0%,0,0,0,0,0,0,NA,0,-0,-0,Choice 2,-0,0%
DM064O1A,A,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,064,O1,A,O1A,0,165,180,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,"64,65","64 All Archery Seasons,65 All Archery Seasons",979550,474704,48.5%,No Apps,NA,0,0 Pref Points,100.0%,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
DM064O1A,A,L_U,Choice 2,1,7,14.0%,100.0%,D,M,064,O1,A,O1A,-1,165,180,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,"64,65","64 All Archery Seasons,65 All Archery Seasons",979550,474704,48.5%,Leftover Choice 2,50.0%,0,Leftover Choice 1,67.0%,0,0.86,-0.14,0.5,0.5,0.32999999999999996,NA,0.32999999999999996,-0.23500000000000013,-0.2400000000000002,Choice 2,0.7599999999999998,76%
DM064O1A,A,L_R,Leftover Choice 2,6,6,100.0%,100.0%,D,M,064,O1,A,O1A,0,165,180,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,"64,65","64 All Archery Seasons,65 All Archery Seasons",979550,474704,48.5%,Leftover Choice 3,100.0%,0,Leftover Choice 3,100.0%,0,0,0,0,0,0,NA,0,-0,-0,Choice 2,-0,0%
DM066O1A,A,A_R,1 Pref Points,2,31,6.0%,6.0%,D,M,066,O1,A,O1A,1,80,210,Sept. 2-30,,NA,No,No,No,No,No,NA,N,66,66 All Archery Seasons,931963,750431,80.5%,1 Pref Points,22.0%,1,2 Pref Points,12.0%,2,0.94,1.94,0.78,1.78,0.88,NA,2.88,-0.4700000000000005,1.2599999999999991,1 Preference Points,0.7400000000000009,74%
DM066O1A,A,A_NR,7 Pref Points,3,13,23.0%,23.0%,D,M,066,O1,A,O1A,7,80,210,Sept. 2-30,,NA,No,No,No,No,No,NA,N,66,66 All Archery Seasons,931963,750431,80.5%,6 Pref Points,42.0%,6,6 Pref Points,60.0%,6,0.77,7.77,0.5800000000000001,6.58,0.4,NA,6.4,0.6849999999999988,8.286666666666665,8 Preference Points,0.7133333333333347,71%
DM066O1A,A,Y_R,2 Pref Points,1,1,100.0%,NA,D,M,066,O1,A,O1A,2,80,210,Sept. 2-30,,NA,No,No,No,No,No,NA,N,66,66 All Archery Seasons,931963,750431,80.5%,3 Pref Points,100.0%,3,3 Pref Points,100.0%,3,0,2,0,3,0,NA,3,-0.5000000000000004,1.6666666666666656,1 Preference Points,0.33333333333333437,33%
DM066O1A,A,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,066,O1,A,O1A,0,80,210,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,66,66 All Archery Seasons,931963,750431,80.5%,None Drawn,NA,0,None Drawn,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM066O1A,A,L_U,0 Pref Points,6,11,55.0%,55.0%,D,M,066,O1,A,O1A,0,80,210,Sept. 2-30,,NA,No,No,No,No,No,NA,N,66,66 All Archery Seasons,931963,750431,80.5%,0 Pref Points,23.0%,0,0 Pref Points,33.0%,0,0.44999999999999996,0.44999999999999996,0.77,0.77,0.6699999999999999,NA,0.6699999999999999,-0.11000000000000022,0.40999999999999964,0 Preference Points,0.5900000000000003,59%
DM066O1A,A,L_R,Leftover Choice 1,1,6,17.0%,100.0%,D,M,066,O1,A,O1A,0,80,210,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,66,66 All Archery Seasons,931963,750431,80.5%,Choice 2,12.0%,-1,Choice 4,17.0%,-3,0.83,0.83,0.88,-0.12,0.83,NA,-2.17,1.5000000000000002,2.513333333333333,2 Preference Points,0.4866666666666668,49%
DM067O1A,A,A_R,0 Pref Points,12,30,40.0%,40.0%,D,M,067,O1,A,O1A,0,80,112,Sept. 2-30,,NA,No,No,No,No,No,NA,N,67,67 All Archery Seasons,700450,573192,81.8%,1 Pref Points,83.0%,1,1 Pref Points,100.0%,1,0.6,0.6,0.17000000000000004,1.17,0,NA,1,-0.20000000000000032,0.5233333333333329,0 Preference Points,0.4766666666666671,48%
DM067O1A,A,A_NR,3 Pref Points,7,7,100.0%,100.0%,D,M,067,O1,A,O1A,3,80,112,Sept. 2-30,,NA,No,No,No,No,No,NA,N,67,67 All Archery Seasons,700450,573192,81.8%,2 Pref Points,11.0%,2,2 Pref Points,8.0%,2,0,3,0.89,2.89,0.92,NA,2.92,0.03999999999999934,3.016666666666666,3 Preference Points,0.9833333333333338,98%
DM067O1A,A,Y_R,0 Pref Points,1,2,50.0%,NA,D,M,067,O1,A,O1A,0,80,112,Sept. 2-30,,NA,No,No,No,No,No,NA,N,67,67 All Archery Seasons,700450,573192,81.8%,1 Pref Points,67.0%,1,1 Pref Points,100.0%,1,0.5,0.5,0.32999999999999996,1.33,0,NA,1,-0.2500000000000003,0.4433333333333329,0 Preference Points,0.5566666666666671,56%
DM067O1A,A,Y_NR,None Drawn,NA,NA,NA,50.0%,D,M,067,O1,A,O1A,0,80,112,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,67,67 All Archery Seasons,700450,573192,81.8%,None Drawn,NA,0,3 Pref Points,100.0%,3,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA
DM067O1A,A,L_U,Choice 4,1,9,11.0%,100.0%,D,M,067,O1,A,O1A,-3,80,112,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,67,67 All Archery Seasons,700450,573192,81.8%,Choice 3,17.0%,-2,Choice 2,25.0%,-1,0.89,-2.11,0.83,-1.17,0.75,NA,-0.25,-0.9299999999999999,-3.036666666666666,Leftover,0.9633333333333338,96%
DM067O1A,A,L_R,Leftover Choice 3,1,1,100.0%,100.0%,D,M,067,O1,A,O1A,0,80,112,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,67,67 All Archery Seasons,700450,573192,81.8%,Leftover Choice 3,100.0%,0,Leftover Choice 2,100.0%,0,0,0,0,0,0,NA,0,-0,-0,Choice 2,-0,0%
DM068O1A,A,A_R,0 Pref Points,31,74,42.0%,42.0%,D,M,068,O1,A,O1A,0,115,162,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"68,681,682","68 All Archery Seasons,681 All Archery Seasons,682 All manners of take",1347095,961692,71.4%,0 Pref Points,67.0%,0,0 Pref Points,25.0%,0,0.5800000000000001,0.5800000000000001,0.32999999999999996,0.32999999999999996,0.75,NA,0.75,-0.08499999999999996,0.3833333333333333,0 Preference Points,0.6166666666666667,62%
DM068O1A,A,A_NR,0 Pref Points,15,31,48.0%,48.0%,D,M,068,O1,A,O1A,0,115,162,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"68,681,682","68 All Archery Seasons,681 All Archery Seasons,682 All manners of take",1347095,961692,71.4%,0 Pref Points,48.0%,0,0 Pref Points,54.0%,0,0.52,0.52,0.52,0.52,0.45999999999999996,NA,0.45999999999999996,0.029999999999999905,0.5599999999999999,0 Preference Points,0.44000000000000006,44%
DM068O1A,A,Y_R,0 Pref Points,5,6,83.0%,NA,D,M,068,O1,A,O1A,0,115,162,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"68,681,682","68 All Archery Seasons,681 All Archery Seasons,682 All manners of take",1347095,961692,71.4%,0 Pref Points,100.0%,0,0 Pref Points,100.0%,0,0.17000000000000004,0.17000000000000004,0,0,0,NA,0,0.08500000000000006,0.2266666666666668,0 Preference Points,0.7733333333333332,77%
DM068O1A,A,Y_NR,No Apps,NA,NA,NA,83.0%,D,M,068,O1,A,O1A,0,115,162,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,"68,681,682","68 All Archery Seasons,681 All Archery Seasons,682 All manners of take",1347095,961692,71.4%,None Drawn,NA,0,0 Pref Points,100.0%,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA
DM068O1A,A,L_U,Leftover Choice 2,4,6,67.0%,100.0%,D,M,068,O1,A,O1A,0,115,162,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,"68,681,682","68 All Archery Seasons,681 All Archery Seasons,682 All manners of take",1347095,961692,71.4%,Leftover Choice 3,100.0%,0,Leftover Choice 1,75.0%,0,0.32999999999999996,0.32999999999999996,0,0,0.25,NA,0.25,0.040000000000000015,0.2733333333333334,0 Preference Points,0.7266666666666666,73%
DM068O1A,A,L_R,Leftover Choice 3,2,2,100.0%,100.0%,D,M,068,O1,A,O1A,0,115,162,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,"68,681,682","68 All Archery Seasons,681 All Archery Seasons,682 All manners of take",1347095,961692,71.4%,None Drawn,NA,0,Leftover Choice 3,100.0%,0,0,0,NA,NA,0,NA,0,0,0,Choice 2,-0,0%
DM070O1A,A,A_R,0 Pref Points,53,53,100.0%,100.0%,D,M,070,O1,A,O1A,0,175,152,Sept. 2-30,,NA,No,No,No,No,No,NA,N,70,70 All Archery Seasons,1560511,1053575,67.5%,0 Pref Points,98.0%,0,0 Pref Points,98.0%,0,0,0,0.020000000000000018,0.020000000000000018,0.020000000000000018,NA,0.020000000000000018,-0.010000000000000018,-0.006666666666666682,Choice 2,0.9933333333333333,99%
DM070O1A,A,A_NR,0 Pref Points,41,52,79.0%,79.0%,D,M,070,O1,A,O1A,0,175,152,Sept. 2-30,,NA,No,No,No,No,No,NA,N,70,70 All Archery Seasons,1560511,1053575,67.5%,1 Pref Points,79.0%,1,0 Pref Points,15.0%,0,0.20999999999999996,0.20999999999999996,0.20999999999999996,1.21,0.85,NA,0.85,-0.3200000000000004,0.11666666666666603,0 Preference Points,0.883333333333334,88%
DM070O1A,A,Y_R,0 Pref Points,1,1,100.0%,100.0%,D,M,070,O1,A,O1A,0,175,152,Sept. 2-30,,NA,No,No,No,No,No,NA,N,70,70 All Archery Seasons,1560511,1053575,67.5%,0 Pref Points,100.0%,0,0 Pref Points,100.0%,0,0,0,0,0,0,NA,0,-0,-0,Choice 2,-0,0%
DM070O1A,A,Y_NR,0 Pref Points,1,1,100.0%,100.0%,D,M,070,O1,A,O1A,0,175,152,Sept. 2-30,,NA,No,No,No,No,No,NA,N,70,70 All Archery Seasons,1560511,1053575,67.5%,None Drawn,NA,0,1 Pref Points,100.0%,1,0,0,NA,NA,0,NA,1,-0.49999999999999994,-0.5,Choice 2,0.5,50%
DM070O1A,A,L_U,Leftover Choice 1,7,11,64.0%,100.0%,D,M,070,O1,A,O1A,0,175,152,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,70,70 All Archery Seasons,1560511,1053575,67.5%,Leftover Choice 1,18.0%,0,Choice 2,40.0%,-1,0.36,0.36,0.8200000000000001,0.8200000000000001,0.6,NA,-0.4,0.38000000000000006,1.02,1 Preference Points,0.98,98%
DM070O1A,A,L_R,Leftover Choice 3,7,15,47.0%,100.0%,D,M,070,O1,A,O1A,0,175,152,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,70,70 All Archery Seasons,1560511,1053575,67.5%,Leftover Choice 2,83.0%,0,Leftover Choice 2,30.0%,0,0.53,0.53,0.17000000000000004,0.17000000000000004,0.7,NA,0.7,-0.085,0.2966666666666668,0 Preference Points,0.7033333333333331,70%
DM071O1A,A,A_R,0 Pref Points,36,75,48.0%,48.0%,D,M,071,O1,A,O1A,0,150,290,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"71,711","71 All Archery Seasons,711 All Archery Seasons",1372476,966689,70.4%,0 Pref Points,14.0%,0,1 Pref Points,96.0%,1,0.52,0.52,0.86,0.86,0.040000000000000036,NA,1.04,-0.2600000000000002,0.2866666666666664,0 Preference Points,0.7133333333333336,71%
DM071O1A,A,A_NR,2 Pref Points,9,28,32.0%,32.0%,D,M,071,O1,A,O1A,2,150,290,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"71,711","71 All Archery Seasons,711 All Archery Seasons",1372476,966689,70.4%,2 Pref Points,39.0%,2,1 Pref Points,15.0%,1,0.6799999999999999,2.6799999999999997,0.61,2.61,0.85,NA,1.85,0.4149999999999999,3.21,3 Preference Points,0.79,79%
DM071O1A,A,Y_R,0 Pref Points,2,3,67.0%,100.0%,D,M,071,O1,A,O1A,0,150,290,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"71,711","71 All Archery Seasons,711 All Archery Seasons",1372476,966689,70.4%,1 Pref Points,100.0%,1,1 Pref Points,100.0%,1,0.32999999999999996,0.32999999999999996,0,1,0,NA,1,-0.3350000000000003,0.10666666666666624,0 Preference Points,0.8933333333333338,89%
DM071O1A,A,Y_NR,2 Pref Points,1,1,100.0%,67.0%,D,M,071,O1,A,O1A,2,150,290,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"71,711","71 All Archery Seasons,711 All Archery Seasons",1372476,966689,70.4%,2 Pref Points,33.0%,2,2 Pref Points,100.0%,2,0,2,0.6699999999999999,2.67,0,NA,2,-7.065416064076991e-16,2.2233333333333323,2 Preference Points,0.7766666666666677,78%
DM071O1A,A,L_U,Choice 3,5,28,18.0%,100.0%,D,M,071,O1,A,O1A,-2,150,290,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,"71,711","71 All Archery Seasons,711 All Archery Seasons",1372476,966689,70.4%,Choice 2,7.0%,-1,Choice 2,35.0%,-1,0.8200000000000001,-1.18,0.9299999999999999,-0.07000000000000006,0.65,NA,-0.35,-0.4150000000000002,-1.3633333333333335,Choice 3,0.6366666666666665,64%
DM071O1A,A,L_R,Leftover Choice 1,11,40,28.0%,100.0%,D,M,071,O1,A,O1A,0,150,290,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,"71,711","71 All Archery Seasons,711 All Archery Seasons",1372476,966689,70.4%,Choice 4,6.0%,-3,Choice 4,12.0%,-3,0.72,0.72,0.94,-2.06,0.88,NA,-2.12,1.420000000000001,1.6866666666666688,1 Preference Points,0.31333333333333124,31%
DM072O1A,A,A_R,0 Pref Points,54,67,81.0%,81.0%,D,M,072,O1,A,O1A,0,165,164,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"72,73","72 All Archery Seasons,73 All Archery Seasons",1893855,525765,27.8%,0 Pref Points,59.0%,0,0 Pref Points,62.0%,0,0.18999999999999995,0.18999999999999995,0.41000000000000003,0.41000000000000003,0.38,NA,0.38,-0.09500000000000015,0.13666666666666644,0 Preference Points,0.8633333333333335,86%
DM072O1A,A,A_NR,0 Pref Points,20,34,59.0%,59.0%,D,M,072,O1,A,O1A,0,165,164,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"72,73","72 All Archery Seasons,73 All Archery Seasons",1893855,525765,27.8%,0 Pref Points,59.0%,0,0 Pref Points,53.0%,0,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.47,NA,0.47,-0.030000000000000054,0.36999999999999994,0 Preference Points,0.6300000000000001,63%
DM072O1A,A,Y_R,0 Pref Points,11,14,79.0%,NA,D,M,072,O1,A,O1A,0,165,164,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"72,73","72 All Archery Seasons,73 All Archery Seasons",1893855,525765,27.8%,0 Pref Points,36.0%,0,0 Pref Points,71.0%,0,0.20999999999999996,0.20999999999999996,0.64,0.64,0.29000000000000004,NA,0.29000000000000004,-0.04000000000000019,0.2999999999999997,0 Preference Points,0.7000000000000003,70%
DM072O1A,A,Y_NR,None Drawn,NA,NA,NA,79.0%,D,M,072,O1,A,O1A,0,165,164,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,"72,73","72 All Archery Seasons,73 All Archery Seasons",1893855,525765,27.8%,0 Pref Points,100.0%,0,0 Pref Points,50.0%,0,NA,NA,0,0,0.5,NA,0.5,-0.49999999999999983,-0.9999999999999998,Choice 2,2.220446049250313e-16,0%
DM072O1A,A,L_U,0 Pref Points,15,16,94.0%,94.0%,D,M,072,O1,A,O1A,0,165,164,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"72,73","72 All Archery Seasons,73 All Archery Seasons",1893855,525765,27.8%,0 Pref Points,88.0%,0,0 Pref Points,100.0%,0,0.06000000000000005,0.06000000000000005,0.12,0.12,0,NA,0,0.030000000000000013,0.12000000000000002,0 Preference Points,0.88,88%
DM072O1A,A,L_R,Leftover Choice 1,10,27,37.0%,100.0%,D,M,072,O1,A,O1A,0,165,164,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,"72,73","72 All Archery Seasons,73 All Archery Seasons",1893855,525765,27.8%,Leftover Choice 1,46.0%,0,Leftover Choice 1,50.0%,0,0.63,0.63,0.54,0.54,0.5,NA,0.5,0.06500000000000006,0.6866666666666668,0 Preference Points,0.31333333333333324,31%
DM074O1A,A,A_R,0 Pref Points,34,59,58.0%,58.0%,D,M,074,O1,A,O1A,0,90,171,Sept. 2-30,,NA,No,No,No,No,No,NA,N,74,74 All Archery Seasons,607210,525831,86.6%,0 Pref Points,47.0%,0,0 Pref Points,49.0%,0,0.42000000000000004,0.42000000000000004,0.53,0.53,0.51,NA,0.51,-0.045000000000000095,0.3966666666666666,0 Preference Points,0.6033333333333334,60%
DM074O1A,A,A_NR,1 Pref Points,2,27,7.0%,7.0%,D,M,074,O1,A,O1A,1,90,171,Sept. 2-30,,NA,No,No,No,No,No,NA,N,74,74 All Archery Seasons,607210,525831,86.6%,1 Pref Points,8.0%,1,1 Pref Points,85.0%,1,0.9299999999999999,1.93,0.92,1.92,0.15000000000000002,NA,1.15,0.39,2.4466666666666663,2 Preference Points,0.5533333333333337,55%
DM074O1A,A,Y_R,0 Pref Points,2,4,50.0%,NA,D,M,074,O1,A,O1A,0,90,171,Sept. 2-30,,NA,No,No,No,No,No,NA,N,74,74 All Archery Seasons,607210,525831,86.6%,0 Pref Points,100.0%,0,0 Pref Points,67.0%,0,0.5,0.5,0,0,0.32999999999999996,NA,0.32999999999999996,0.0850000000000001,0.44666666666666677,0 Preference Points,0.5533333333333332,55%
DM074O1A,A,Y_NR,None Drawn,NA,NA,NA,50.0%,D,M,074,O1,A,O1A,0,90,171,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,74,74 All Archery Seasons,607210,525831,86.6%,No Apps,NA,0,1 Pref Points,100.0%,1,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA
DM074O1A,A,L_U,Leftover Choice 1,1,1,100.0%,100.0%,D,M,074,O1,A,O1A,0,90,171,Sept. 2-30,,NA,No,No,No,No,No,NA,Y,74,74 All Archery Seasons,607210,525831,86.6%,Leftover Choice 1,100.0%,0,Leftover Choice 1,100.0%,0,0,0,0,0,0,NA,0,-0,-0,Choice 2,-0,0%
DM074O1A,A,L_R,No Apps,NA,NA,NA,NA,D,M,074,O1,A,O1A,0,90,171,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,74,74 All Archery Seasons,607210,525831,86.6%,No Apps,NA,0,None Drawn,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM076O1A,A,A_R,5 Pref Points,8,14,57.0%,57.0%,D,M,076,O1,A,O1A,5,25,158,Sept. 2-30,,NA,No,No,No,No,No,NA,N,76,76 All Archery Seasons,995744,939632,94.4%,5 Pref Points,44.0%,5,5 Pref Points,54.0%,5,0.43000000000000005,5.43,0.56,5.5600000000000005,0.45999999999999996,NA,5.46,-0.015000000000000777,5.453333333333331,5 Preference Points,0.5466666666666686,55%
DM076O1A,A,A_NR,8 Pref Points,1,2,50.0%,50.0%,D,M,076,O1,A,O1A,8,25,158,Sept. 2-30,,NA,No,No,No,No,No,NA,N,76,76 All Archery Seasons,995744,939632,94.4%,9 Pref Points,100.0%,9,6 Pref Points,100.0%,6,0.5,8.5,0,9,0,NA,6,1.2499999999999987,10.333333333333332,10 Preference Points,0.6666666666666679,67%
DM076O1A,A,Y_R,5 Pref Points,1,1,100.0%,NA,D,M,076,O1,A,O1A,5,25,158,Sept. 2-30,,NA,No,No,No,No,No,NA,N,76,76 All Archery Seasons,995744,939632,94.4%,None Drawn,NA,0,None Drawn,NA,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM076O1A,A,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,076,O1,A,O1A,0,25,158,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,76,76 All Archery Seasons,995744,939632,94.4%,None Drawn,NA,0,None Drawn,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM076O1A,A,L_U,2 Pref Points,2,2,100.0%,100.0%,D,M,076,O1,A,O1A,2,25,158,Sept. 2-30,,NA,No,No,No,No,No,NA,N,76,76 All Archery Seasons,995744,939632,94.4%,2 Pref Points,100.0%,2,1 Pref Points,25.0%,1,0,2,0,2,0.75,NA,1.75,0.12499999999999992,2.1666666666666665,2 Preference Points,0.8333333333333335,83%
DM076O1A,A,L_R,1 Pref Points,2,3,67.0%,67.0%,D,M,076,O1,A,O1A,1,25,158,Sept. 2-30,,NA,No,No,No,No,No,NA,N,76,76 All Archery Seasons,995744,939632,94.4%,0 Pref Points,25.0%,0,1 Pref Points,100.0%,1,0.32999999999999996,1.33,0.75,0.75,0,NA,1,0.16500000000000012,1.356666666666667,1 Preference Points,0.6433333333333331,64%
DM079O1A,A,A_R,2 Pref Points,3,6,50.0%,50.0%,D,M,079,O1,A,O1A,2,10,35,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"79,791","79 All Archery Seasons,791 All manners of take",856014,321618,37.6%,1 Pref Points,38.0%,1,2 Pref Points,78.0%,2,0.5,2.5,0.62,1.62,0.21999999999999997,NA,2.2199999999999998,0.13999999999999987,2.393333333333333,2 Preference Points,0.6066666666666669,61%
DM079O1A,A,A_NR,4 Pref Points,2,2,100.0%,100.0%,D,M,079,O1,A,O1A,4,10,35,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"79,791","79 All Archery Seasons,791 All manners of take",856014,321618,37.6%,2 Pref Points,50.0%,2,2 Pref Points,50.0%,2,0,4,0.5,2.5,0.5,NA,2.5,0.7499999999999998,4.5,4 Preference Points,0.5,50%
DM079O1A,A,Y_R,None Drawn,NA,NA,NA,NA,D,M,079,O1,A,O1A,0,10,35,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,"79,791","79 All Archery Seasons,791 All manners of take",856014,321618,37.6%,No Apps,NA,0,None Drawn,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM079O1A,A,Y_NR,No Apps,NA,NA,NA,NA,D,M,079,O1,A,O1A,0,10,35,Sept. 2-30,,NA,No,No,No,No,No,Yes,N,"79,791","79 All Archery Seasons,791 All manners of take",856014,321618,37.6%,No Apps,NA,0,No Apps,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM079O1A,A,L_U,1 Pref Points,1,2,50.0%,50.0%,D,M,079,O1,A,O1A,1,10,35,Sept. 2-30,,NA,No,No,No,No,No,NA,N,"79,791","79 All Archery Seasons,791 All manners of take",856014,321618,37.6%,0 Pref Points,50.0%,0,1 Pref Points,100.0%,1,0.5,1.5,0.5,0.5,0,NA,1,0.24999999999999997,1.5,1 Preference Points,0.5,50%
